tweet,label
"Pozwolcie rzadziec wybranym ugrupowaniom. Nie dajmy sie zwariowac. Demokracja w Polsce jest bardziej przestrzegana jak kiedykolwiek. Ci co nie widza tego sa g..i. Wg PO demokracja to prawo dla szarakow , bo oni sa ponad.
Zlodzieje sie boja i taka jest prawda. Politycy PO sa nie obiektywni. Maja duzo zlego za uszmi. Jak ma byc tak nieobiektywna UE to widziy , ze UK sie wycofuje.
Takie krytaria - to koniec UE",normal
"a skąd Ukraina ma 60% energii elektrycznej? w tvn nie powiedzieli , że z Rosji? kolejny polityczny pajac z wiedzą na poziomie rynsztoku serwowanego zw tvn",normal
"nic tam nie było, po prostu ser zobaczył",normal
"Jesteśmy prostym, prymitywnym, nieuczciwym, naiwnym, zawistnym społeczeństwem awanturników.",normal
Nie wiem czy mi szkoda was że jesteście zwalniani myśle że nie a co ja miałem powiedzieć że ciongu roku zostałem dwa razy zwolniony a póżniei nik się tobą nie przeimuie co się stanie tobą czy masz co garka włożyć czy nie koncu mogliście odłorzyć jakoś kase bo za darmo tam nie robiliście tylko za grubą kase także teraz załopaty i row kopać na supy do elekyryki to wtedy bedziecie wiedzieć jak to jest zarabiać marne pinądze za taką kase i zanią żyć jak zarobicie 1200zł neto i za to żyć także nie jest miszoda wcale gesler nieh ją sciągną z anteny miała dugi i spłaciiła meda a miała 80tyś długu  za co a zanasze abonamenty,normal
co komentarz pisany przez 'zenka' to 'zenada'...,normal
"żeby kaczorek całą Polskę zaanektował to i tak czasu nie cofnie i nie zostanie internowany 
a tego nie może przeboleć, że walczył z komuną w domu jako nic nie znaczący maminsynek",normal
"Nie pisz bzdur o niszczeniu dokumentow,to byla pisowska propaganda przedwyborcza.Z",normal
ara - za nasze pieniądze i  w sejmie   a gdzie takt?  Z ciebie  i tobie podobnym  może się śmiać,normal
"mapet show trwa ... zmieniają się tylko ""pajacyki"" :)))",normal
Nikt za nią nie będzie płakał.Niech teraz z całą tą sitwą przemyśli co dobre a co złe.,normal
Ale macie jadu w sobie nie oglądam was bo to w najgorszm wydaniu stacja a ja obcych nie lubiem tylko prawdziwych Polakow,normal
Obłudni i fałszywi się nigdy nie śmieją,normal
przyjdą miernoty z tv trwam i z tv republika. Różańcowy szturm modlitewny na tvp trwa!,normal
"Tadla wróć!! Co to za baba dzisiaj prowadzila Wiadomosci? Widać ze jakas wredna, az musialam przelaczyc",normal
OŚWIADCZYŁ MU SIĘ ....MACIEREWICZ !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!HA..HA,normal
To był POdgląd z Brukseli a zobaczył tuska który się POcił i ocierał chustką jak Chlebowski PO aferze hazardowej,normal
Nie chciała skorzystać z rekolekcji padre maybacha i legitymizować moherowe pismactwo. Szacun !,normal
"To początek ""Dobrej zmiany"" - na razie PIS widzi gołym okiem, że to 
S&P zażartowała. Ale  Euro po 4,50 to już na serio. 
Dobra zmian się zakończy gdy euro będzie po 128 PLN i wtedy wszyscy będą siedzieć w kościele zamiast rozbijać się po świecie.",normal
Z kopytnych przy usuwaniu od koryta !,normal
"A co u nas takiego sie żle dzieje żeby cała Europa szła nam na ratunek.Polacy czują się bezpieczni ,reformy pomalutku są wprowadzane w życie, może nie tak jak obiecywano ale w miarę posiadanych środków coś sie robi.Przez 8 lat tyle Tusk nie zrobił co PIS przez 100 dni.Lewacy,służby ktore kradły ile wlezie ,maja swoje interesy i nie chcą ich stracić.",normal
To jest polityka  historyczna PIS.Chańba!!!,normal
pewnie kot pomachał temu czemuś swoją łapką. szkoda zwierzaka - kota oczywiście.,normal
Prezes z  własnej  głupoty!!!!!!!!!!,normal
"a moze czyta wywiad z kijowskim w polityce ????? tez sie smialem : Kijowski ....nie pomyslalem ....... kijowski i myslenie , to tak jak walesa i patriotyzm.",normal
"Resortowy dzieciaku,3 pokolenie nkwd.",normal
Malo pamiętasz jak widać. Ziemie do kwiatów wozic a nie za politykę się brać.,normal
To on potrafi posługiwać się tabletem?,normal
Trybunał konstytucyjny orzeka od 1986 roku. Więc gdzie te wyroki śmierci ciemnogrodzie. Mylisz pojęcia.,normal
Oco  Wy sie  spieracie.  Widocznie  Macierewicz mial kanapke z serem.,normal
"Donek nie pluj na własny kraj, zakończ tą hucpę.",normal
Raczej nie trzeba tracić czasu na tego pseudu Polaka.,normal
"Wiem co to znaczy stracić prace po 30 latach, bo sama tego doświadczam. Dlaczego? Bo tak chciała posłanka PIS i tyle. Teraz takie czasy, że w imię wartości chrześcijańskich gnoi się drugiego człowieka. To jest nowy wymiar umiłowania bliźniego. A potem po rozgrzeszenie do ojca i na nowo można gnoić innych.",normal
"Spoko - raczej nie zje, ale kota to lepiej schować, tym bardziej jak jeszcze ona nie wychodziła z domu.",normal
"Czego płacze , jak odkładała 30 lat to i ma z czego żyć - a inni też potrzebują pracy. Po co te płacze - żałosne ...",normal
Jak tam LEMINGI...to byla wasza POwska demokracja co???zgodna z Trybunalem co???Ostro PIS brac sie za te podsluchy i do Komisji europejskiej przed Trybunal...,normal
Dewoty do roboty się weźcie. Jak ktoś chce iść na porno to niech idzie. Nikt za mnie nie będzie decydować!!!,normal
"pis wszystkich wywali dziennikarzy nastepny bedzie krasko, puzniej hanna lis, i tak pokolei duzo jest dziennikarzy do wywalenia zaczela sie dyktatura w tvp :(  zostana ci co beda chwalic pis szkoda slow ludzie co wy robicie kogo wy dopusciliscie do wladzy, chorego psychicznie na wladze kaczke wszyscy mu sa podwladni duda szydlo slepi ludzie jestescie. 500zl wam zamydlilo w oczach przekupili was a itak nie dostanie sie tego bo dochody beda przekraczac takie obietnice to kielbasa wyborcza i zlapaliscie sie:( izolacja bedzie w europie bo kaczka odizolowaniu nauczony zyc sam jest  i mysli ze polska powinna byc odilozowana :(",normal
"Inteligentny człowiek, który ma szacunek dla siebie powinien brzydzić się współpracy z mafią smoleńską.",normal
marchew obiecali i wygrali a PO z bulem NA TACZKACH odjechali,normal
"Tusk oszust pisał, że polskość to nienormalność. Powinien stanąć przed TS za donosy na Polskę",normal
Proszę kolejna afera i kombinacja PO. Czy teraz ktoś z tego wyciągnie wnioski? Jakim prawem oni zlecali Policji działania? To jest zagrożenie demokracji. PO będzie donosić na zagrożenie dla UE a sami co robią? To ironia i przegrani ludzie!!!!!!! Złodzieje Tusk i Komorowski oraz Schetyna,normal
"niech Austriacy ten SYF wystawiają u siebie razem z ,,gwiazda concitą''",normal
Nareszcie TV zostaje oczyszczona z elementu antypolskiego. W końcu można obejrzeć wiadomości inne niż w prywatnych stacjach .,normal
"Ten poźal się inteligent z Żoliborza,  zdajac na prawo powinien znać historię. Już w 1880 r. Ilja Riepin namalował obraz ilustrujący pisanie tego listu. A on mając prawie 70 lat się o tym dowiedzial.",normal
Cieszy się z głupoty i naiwności głosujących na jego partyjkę,normal
"Tak trzymać PIS i panie prezesie , Polskę trzeba zmieniać , a zarazem gnać lewaków tam gdzie jest ich miejsce.Piłsudzki wiedział by co zrobić ze zdrajcami polski.",normal
Ale to było tydzień temu i Kaczyński dopiero załapał.,normal
"Im bardziej niemcy drą jape i się plują,tym bardziej jestem przekonany że PIS postępuje słusznie.",normal
"O mój Boże, teraz już wiem, dlaczego jest starym kawalerem.",normal
najwyższa pora i teraz na front wschodni do banderstatu tam u paraszenki sa etaty w banderoskim raju,normal
"senior to ty jesteś ale głupoty.Przecież tam żyją w większości normalni ludzie,którzy się uchowali przed siepaczami z upainy.",normal
jarek jarek kot twoj wlazl na drzewo!,normal
Ten człowiek po 8 latach złodziejskich rządów i niespotykanych afer w Polsce umiera ze strachu razem z Bieńkowską przed odpowiedzialnością.Na razie tyłek im uratowała Angela dlatego tak wiernie jej służą i Niemcom wbrew interesom własnej Ojczyzny i Polaków.,normal
"nie każdy muzułmanin to terrorysta, ale każdy terrorysta to muzulmanin

czyli po prostu wystarczy się pozbyć się tej zarazy z Europy i bedzie swiety spokoj",normal
i jednak ma poczucie humoru...w przeciwieństwie do was nowocześni POpaprańcy,normal
No gdzie jesteście pisowscy katolicy?,normal
"POSZCZYTUJ sobie z Merkelđ
Przyjemnie.... Nie?! Jedź do Koloniiđ",normal
"Nie bajdurz.  Wybrało dokładnie 5,7 mln. ludzi, z których duża część  ma dziś gdzieś twoją ukochaną partię i jej wodza. PiS  bezczelnie okłamało społeczeństwo i kiedyś za to poniesie konsekwencje, dlatego boi się Polaków, stara się go pozbawić wszelkiej możliwości kontroli. Twój post to  pełna hipokryzji klepanina, powtarzana w kółko przez pisowskie media, ale wiesz dobrze, ze  narasta protest i on nie będzie się zmniejszał, bez względu na wyrok Brukseli. Prędzej czy później  ten walce, który rujnuje nasz kraj, zostanie zatrzymany. Koniec kropka.",normal
Brawo rząd i prezydent robią dobrą robotę.  Ustalić jak rozgonic tą targowice.,normal
"łoooo faktycznie salwa pffffffffffffffff, nic nadzwyczajnego,  dzienikarzyna za 5 zł",normal
to naprawda jest zalosne ze pis ma wladze,normal
weż bolszewia kredyt i załóż działalność.,normal
To był POdgląd z Brukseli a zobaczył tuska który się POcił i ocierał chustką jak Chlebowski PO aferze hazardowej,normal
teraz to piss zawsze bedzie mial 100procent w sondarzach bo inaczej ten co podaje w telewizji odrazu by wylecial. juz w mediach TVP pracuje tylko PIS reszta wyleciala  bedziecie sami się ogladac tvp wezcie sobie jaszcze rydzyka do info tylko jego brakuje dziekuje panu PANIE KURSKI 4LATA przetrzymamy ale już wiecej nie damy sie wam nabierac,normal
"No przeciez Michnik przyjmie Panią bez pracy nie zostanie Pani a i o innych zwolnionych proszę się nie martwic oni juz wiedza jak się zakręcić by komuś w dupsko wejść, bez pracy nie zostaną..no przeciez dla nich bycie celebrytą jest ważniejsze niż dziennikarstwo..spokojnie poradzą sobie.",normal
zobaczył siebie w lusterku,normal
"Wyprane,zwietrzałe treści artykulik mieści.",normal
Chyba w rozgłośni radia i na prezia podwórku,normal
Przecież wszystkie obietnice zarówno Prezydenta Dudy jak i PIS są realizowane! Jedna za drugą - stopniowo. Po co więc to podjudzanie? Czyżby WP chciał być zdelegalizowany za kłamstwa i działanie wrogie Polsce?,normal
Kto mógł to pisać tylko katolicy pisowcy.Tylko oni umieją straszyć.,normal
Poznasz głupiego po śmiechu jego.,normal
wracaj Tusku do Polski chętnie podyskutujemy o twojej ucieczce do Brukseli,normal
Luzik nie ma strachu - plastikowy Duda ułaskawi.,normal
Jak naród się wścieknie to tak pogoni kota tym wybrańcom aż się wióry posypią.Mają w głowach pozostałości nieczystości z tojtoj.Zenada.,normal
"Te sondaże to same głupoty. Jak dorwą ankieterzy ludzi pod kościołem ,to przewaga pis rośnie, jak przeprowadzają np. pod uczelnią czy na ulicy ,to spada.",normal
"Jarku! W zdrowym ciele zdrowy duch!
Jarku! A teraz jeszcze pierdnij na ten caly KOD  i jego POpleczników!",normal
Może zobaczył nagą Kryśkę.,normal
"NIe wiem czymu ma sluzyc to publiczne darcie szat. Mam wspołczuc?poplakac na losem? Jak u nas zamykali zaklad produkcji cukru z powodu unijnych przepisów, na bruk polecialo 150 osob. Ktos sie nami zajął? wzruszyl losem naszych rodzin?nic z tych rzeczy. Czesc osob wyjechala z kraju, czesc znalazla marnie płątną robote, kilka osob targnelo sie na zycie. No ale ja tu mam plakac nad pania dziennikarka.. kij wam w oko",normal
"Ciemnosc pan widzi?  To i tak długo pan wytrzymał z taka ocena bo byli szybsi ktorzy zaraz po wyborach zobaczyli ciemnosc i do tej tej POry nie moga sie POgodzic z lepszym ,,swiatłem,,. Przegrana boli, bardzo boli. Widac to po twarzach chocby po TRZASKOWSKIM ktory z baranka stał sie wilkiem. W tej ciemnosci zgubił golarke.",normal
7 latka na placu zabaw tez byla nie stosownie ubrana !!!! dlatego ja zgwalcono co wy wypisujecie wpiszczacie dzkusow terrorystow do domu i oczekujecie ze powiedza prosze dziekekuje nalezy ich deportowac i zamknac granice dla nich,normal
"Ale was boli dobry Prezesa humor.... zaboli was jeszcze bardziej jak odtajnią akta IPNu, zlustrują uczelnie wyższe i sądownictwo .... kwik będzie straszny, najgłośniejszy Lisohieny :)",normal
"ja wiem, to jarek wysyłał. Ale to jego kot pisał, a dudek podpisał, bo on wszystko podpisuje co mu prezes podsunie. Tylko nie wiem, kto jarkowi pomógł wysłać, jak on przecie mejli słać nie umi. A propo, kiedyś trzymał piniondze na moncie swojej mamy, a gdzie trzymie dziś, jak mama nie żyje, a on konta ni mo, bo banków nie lubi? Pewnie pod kocią kuwetką...",normal
Śmieje się z swoich wyborców---i z tej drogi nie zejdzie.,normal
czyli za molestowanie w Niemczech grozi zakaz wstępu na basen????????,normal
"niech będzie TV-TRWAM po angielsku! Mamy, My, Naród Wybrany pracę zleconą od JP-2: ewangelizujmy bezbożny świat. I Chrystusa wreszcie korzystając z poparcia PiS ukoronujmy na króla IV RP!",normal
"Teraz zaczną się nagonki w imię obrony mediów narodowych, słusznej i jedynej drogi z kaczką na czele.",normal
"Muzułmanie są pod ochroną, nawet ponad prawem. Biali mają do odegrania rolę owiec.Do strzyżenia i jako mięso. Brawo UE",normal
na POhybel,normal
To był pewnie siusiak Macierewicza :D,normal
A co ma innego do zaproponowania wnuczek dziadka z Wermachtu?,normal
PISIE DZIĘKUJEMY !!   WYMIATAJCIE TĄ SITWE  TO TOWARZYSTWO WZAJEMNEJ ADORACJI,normal
"Brawo Kurski ! Wszystkie wrzody POwycinać ! ! !  PiS podjął śmiertelny bój z ""układem trzymającym władzę""  Jeżeli chcemy państwa praworządnego, przyjaznego obywatelowi to musimy pokonać wszechobecną ""sitwę"" /czytaj mafię/",normal
"To jest typowa chrześcijańska nienawiść.Co niektórzy katolicy zupełnie odeszli od nauk chrześcijaństwa.Nienawiść,wściekłość,narzucanie innym swojej wizji życia,i bardzo duża nietolerancja.Tacy ludzie chcą decydować co mamy oglądać,czytać,i jak żyć.Czy ktokolwiek zmuszał przedstawicieli krucjaty różańcowej żeby poszli oglądać tą sztukę.Każdy ma swój rozum,i swoją wolę.Tylko przedstawiciele krucjaty uważają że oni wiedzą co jest najlepsze dla pozostałych mieszkańców naszego kraju.Idźcie się modlić,odmawiać różaniec,a nie wtykajcie nosa w cudze życie,nie życzymy sobie waszej ingerencji w nasz byt.",normal
"A ja mam propozycję!
Niech abonament płacą ci wszyscy wielbiciele PiS-u.Przecież to Wasze media. Nie będę płacić za propagandę pisowską.",normal
"Elizo a lemingi to Polacy, czy nie? Czy Polakami są tylko mohery?",normal
Zegnam ozieble stygnace zwłoki!! Do łopaty śnieg odgarniac!!,normal
Tam są łamane prawa arabów ! Wysłać KOD !!!,normal
"Prezes zobaczył w internecie skąd się biorą dzieci ,, bo nie wiedział aż do piątku ... teraz dopiero zrozumiał po co jest potrzebny program 500+",normal
"Nie tylko Islam.Każda religia wywołuje agresję ,ma monopol na tylko swoja prawdę.Wszystkie ,prawie wszystkie konflikty zbrojne na świecie powodowane są przez religię .Wierni wiedzą co chce ich Bóg,tak jakby z nim rozmawiali.Obraza uczuć  religijnych ,kolejny nonsens.Gdyby Bóg czuł się obrażony sam by ukarał blużnierców. Powiedział,cyt. jam jest Bóg mściwy,i wiele razy to udowodnił.Religia nie łączy ludzi,przykład Rydzyka czy Kaczyńskiego.A stosy na heretyków?",normal
"Nie martwcie się, koleżanki Gosiewskiej Bojke i Stepan awansuja, a nowe kadry z ""uczelni toruńskiej"" już trą nogami.",normal
klamca sami podali sie do dymisji.,normal
"Hm, jest takie mądre przysłowie: ""poznać *** ze śmiechu pustego"". Rym jest łatwy.;)",normal
"Zaraz   pozbawimy  ciebie obywatelstwa  zajadły , kiepski obserwatorze. Zaścianek",normal
"jak to co Petru wszedzie , albo drugi zdrajca Schetyna z budką,",normal
"Moze pani jeszcze w Midrasz, jeśli pani tak nienawidzi gojów.",normal
Zamiast cicho siedzieć to ciągle miesza,normal
jantarówka - nie porównuj jakiejś tam prowincjonalnej dyrektorki do poważnych sędziów TK.,normal
"Nie wiem, kiedy lemingi zrozumieją, że PiS i jego wyborcy też potrafią pokazać środkowy palec?",normal
Super widocznie się nachapała i ma dosyć .ciekawe kto ją sponsorował.,normal
Tylko nie zapomnij nałożyć moherowego bereta bo zmarzniesz.,normal
śmiał się z durnej opozycji,normal
"Darmozjad,tak  nieudacznicy i lenie pracują.",normal
"Tym sie zajmuje prezio na posiedzeniach sejmowych , widac ze ma w tyłku wszystko i wszystkich , wstyd i hanba.",normal
Nie będzie mu do śmiechu jak go beda rozliczac za 4 lata,normal
Sama obluda,normal
Nie mogę pojąć skąd ten upierdliwy petru ma tyle punktów procentowych.,normal
"Panie Jacku, proszę szerzej zagarniać tą mietłą! Jest jeszcze wielu resortowców do wywalenia na szczaw i mirabelki!",normal
Zastanawia mie kto teraz będzie prowadził wiadomość ksiądz cz towarzysze partyjni prezesa tvp??,normal
prezio -a widziales sie na FB???? dopiero bedziesz sie smial.,normal
"Śmieje się jak głupi do sera, to ""stwierdzenie z jego pokolenia""",normal
"Narcyz Kurski  decyduje w TV ... to ten niby twardy i wyrazisty... parafrazujac Hofmana ,ktory chwalił sie koleżankom -""długoscią"" ,pan Kurski chwali sie -""twardoscią""",normal
"Jesteśmy w trakcie budowania IV RP. Dziękujemy panu Glińskiemu za genialne pomysły na dziś i oczekujemy równie genialnych na jutro. Najlepiej nie pokazujcie tego ""geniusza"" bo ludzie tracą dobre samopoczucie.",normal
